symbol,name,exchange,technology,industriaRBICS,finance,price,marketvalue,sales,netsales,ebit,depandamort,interest,netincome,taxes,retainearnigs,assests,currentassets,liabilities,daysreceiv,ccc,intangibles,netreceivables,freecashflow,cashflowoperations,capex,roaaverage,marketvaluelastyear,entreprisevalue,pricebv,pricetbv,growtheps,growthlongterm,pricetoearnings,evtoebitda,indistrifactset,equity,freecashtoassets,freecashtotangibleassets,debt
KEN,Kenon Holdings Ltd.,NYSE,0,Utilities,0,19.28,1037.78459,-989.29602,365.704,22.123,178.461,71.998,-215.047,72.809,-305.337,2525.857,1504.641,1474.51,195.5303675,-66.85273508,1.641,44.137,-9.167,218.434,238.013,-5.61212999,793.948245,842.65065,1.184938,1.186919371,,,,15.92400646,Electric Utilities,1051.347,-0.003629263,-0.003631623,0.583766223
KEYW,KEYW Holding Corporation,NASDAQ,1,Industrials,0,7.28,362.9662629,507.44995,441.586,12.768,20.363,17.015,-10.951,-11.06,-111.939,686.907,128.469,375.895,54.27811344,56.21908358,512.242,87.665,0.081,10.202,10.121,-1.93419054,333.5500343,535.7079551,0.9413614,,0,,,16.16938683,Aerospace & Defense,311.012,0.00011792,0.000463745,0.547228373
KFRC,Kforce Inc.,NASDAQ,1,Business Services,0,35.32,912.951337,1418.353,1418.353,81.651,8.265,4.494,57.98,19.173,237.308,379.908,248.462,211.577,60.24282213,,48.92,234.895,82.553,87.723,5.17,15.17379994,805.9298185,854.52892,4.782077,6.741181968,-0.2396166,,13.46572598,9.503635838,Personnel Services,168.331,0.217297346,0.249413876,0.556916411
KIDS,OrthoPediatrics Corp.,NASDAQ,1,Healthcare,0,38.85,555.8657631,54.672001,57.559,-9.553,2.892,2.255,-12.025,0,-115.091,112.105,97.156,30.373,47.88964367,456.6207851,2.181,9.501,-20.836,-15.583,5.463,-12.37101736,499.0630417,398.9334586,6.20433,6.374432575,100000,,,,Medical Specialties,81.732,-0.185861469,-0.189549143,0.2709335
KIN,"Kindred Biosciences, Inc.",NASDAQ,1,Healthcare,0,10.75,415.6272306,0.63999999,1.966,-51.256,0.805,0,-49.69,0,-161.67,106.482,80.069,15.275,83.82375381,466.1346976,,0.903,-58.954,-45.035,13.919,-50.36897377,371.3473238,265.52895,4.075707,4.075711089,0,,,,Pharmaceuticals: Generic,91.207,-0.55365226,,0.143451475
KINS,"Kingstone Companies, Inc.",NASDAQ,1,Finance,1,16.41,176.2926289,109.81773,92.81931,,1.402928,0.060335,9.986485,4.32323,27.152822,258.661493,93.254461,164.083747,,,1.01,,25.22201,28.04614,2.824132,4.601509168,190.0436763,228.0606126,2.113378,2.136190559,0,,20,,Financial Conglomerates,94.577746,0.097509721,0.097891961,0.634357071
KIRK,"Kirkland's, Inc.",NASDAQ,1,Consumer Cyclicals,0,9.4,139.6651925,655.53802,634.117,9.352,27.15,0,5.296,4.52,-26.74,299.197,177.399,158.436,2.532655646,23.99548609,,,16.701,45.125,28.424,1.860389958,141.5967341,96.0534,1.237216,1.237217021,-22.97298,,33.03030303,2.631455811,Specialty Stores,140.761,0.05581941,,0.529537395
KLDO,"Kaleido Biosciences, Inc.",NASDAQ,1,Healthcare,0,13.3,390.9535117,,0,-27.03,0.316,0.435,-27.559,0,-44.484,30.747,28.551,21.932,,,0,0.045,-23.901,-22.495,1.406,-154.2323083,,,,,,,,,Pharmaceuticals: Major,8.815,-0.777344131,-0.777344131,0.713305363
KLXE,"KLX Energy Services Holdings, Inc.",NASDAQ,1,Energy,0,24.5,547.868988,445.70001,320.5,-24,33.5,0,-24.1,0.1,-801.2,273.8,86.1,49.2,59.44773791,40.76873333,2.8,73.9,-58.2,-9.4,48.8,-10.06683375,524.3889056,,,,0,,,,Oilfield Services/Equipment,224.6,-0.212563915,-0.214760148,0.179693207
KN,Knowles Corp.,NYSE,0,Technology,0,16.21,1462.417534,826.90002,826.9,79.9,52.4,16.6,65.6,-4.5,-224.2,1598.2,365,386.6,61.35566574,99.75688566,944.6,140.3,18.4,98.5,80.1,4.12371134,1200.61531,1310.902083,0.9910301,4.497123927,0,15,18.36368653,9.908556936,Electronic Components,1211.6,0.011512952,0.028151775,0.241897134
KNDI,"Kandi Technologies Group, Inc.",NASDAQ,1,Industrials,0,7.36,378.9075154,101.6241,102.805621,-26.08224,4.453656,2.280286,-28.347474,-3.26303,-3.80231,438.332844,238.312887,215.342532,647.3498485,214.533255,0.653707,181.957587,8.62055,10.083522,1.879333,-6.457055175,186.8796602,401.763904,1.464854,1.469161852,,,,,Motor Vehicles,222.990312,0.019666676,0.01969605,0.491276287
KNL,"Knoll, Inc.",NYSE,0,Consumer Non-Cyclicals,0,20.37,1013.652003,1302.272,1302.272,122.907,34.393,20.311,73.248,24.896,395.434,1226.949,331.615,840.439,28.98705493,48.32175414,674.705,120.157,67.919,108.208,40.289,7.016125556,814.4250763,1270.844821,2.108768,,0,,11.07378041,8.079115198,Office Equipment/Supplies,386.51,0.055356009,0.122987303,0.684982831
KNOP,KNOT Offshore Partners LP,NYSE,0,Energy,0,17.81,593.2353603,255.22539,212.501,88.654,71.583,32.12,66.904,-0.016,,1793.168,56.105,1063.954,4.563766759,-1.548101112,2.497,0.571,153.736,154.585,0.849,4.336751643,597.2324824,1748.879,1.060087,1.064239168,0,,10.12195122,10.88518417,Oilfield Services/Equipment,729.214,0.085734298,0.08585385,0.593337601
KNSA,Kiniksa Pharmaceuticals Ltd. Class A,NASDAQ,1,Healthcare,0,16.96,918.2894267,0,0,-108.16,,,-103.227,-0.214,-194.225,321.965,,,,,,,,,,-55.88038662,1389.511947,,,,-100000,,,,Pharmaceuticals: Major,321.965,,,0
KNSL,"Kinsale Capital Group, Inc.",NASDAQ,1,Finance,1,66.07,1403.987494,228.66901,228.669,,0.631,0,33.787,6.693,106.545,779.717,176.785,515.731,,,3.538,,102.707,103.98,1.273,4.63824261,1179.427745,1204.8186,4.470608,4.531338164,0,,35.65881522,,Multi-Line Insurance,263.986,0.131723433,0.132323858,0.661433571
KOD,"Kodiak Sciences, Inc.",NASDAQ,1,Healthcare,0,6.99,257.4417044,,0,-25.521,0.549,1.185,-27.936,0,-69.323,3.244,1.595,21.965,,,0,,-17.864,-17.655,0.209,-363.7973694,261.4930095,,,,0,,,,Biotechnology,-18.721,-5.506781751,-5.506781751,6.770961776
KODK,Eastman Kodak Company,NYSE,0,Technology,0,3.25,138.8627539,1509,1531,104,80,33,96,-110,-174,1707,958,1486,66.63455258,90.16053991,118,282,-105,-67,38,5.512489233,108.953851,347.37,2.316839,,,,1.761363636,1.877675676,Electronic Equipment/Instruments,221,-0.061511424,-0.066079295,0.870533099
KOP,Koppers Holdings Inc.,NYSE,0,Non-Energy Materials,0,26.63,547.2198471,1710.2,1710.2,136.1,50.8,56.3,23,26,27.2,1479.9,540.3,1412.9,37.71225588,65.09372255,484.5,189.7,-31.4,78.3,109.7,1.716353867,349.4563289,1323.99504,6.230438,,-3.0303,18,15.53044112,7.083975602,Chemicals: Specialty,67,-0.02121765,-0.031545107,0.954726671
KOPN,Kopin Corporation,NASDAQ,1,Technology,0,1.59,121.8130818,28.120575,27.84149,-29.49789,2.501891,0,-25.240482,-2.963,-240.121901,91.32249,79.739496,13.942643,41.6842106,41.05835589,2.663883,4.659986,-28.70717,-25.912698,2.935327,-28.177294,76.5353885,154.2527532,2.99348,3.099183526,0,,,,Electronic Components,77.379847,-0.314349401,-0.323794508,0.152674801
KPTI,"Karyopharm Therapeutics, Inc.",NASDAQ,1,Healthcare,0,4.24,258.0294218,30.336,30.336,-179.883,0.735,2.493,-178.407,0.026,-673.748,341.192,334.612,158.022,,,0,,-161.48,-159.117,2.363,-68.42254634,568.8339548,306.6781796,3.111706,3.111702877,0,,,,Biotechnology,183.17,-0.473281906,-0.473281906,0.46314685
KRA,Kraton Corporation,NYSE,0,Non-Energy Materials,0,35.54,1134.578982,2011.675,2011.675,248.103,141.41,93.772,66.043,3.574,420.597,2894.704,764.356,2147.105,35.80998049,93.28682416,1134.924,198.046,135.482,246.579,111.097,2.266702659,697.9409009,2173.46076,0.9747311,,0.06417036,65.4,10.51061168,5.579944084,Industrial Specialties,747.599,0.046803404,0.076988033,0.741735597
KREF,KKR Real Estate Finance Trust Inc.,NYSE,0,Finance,1,20.26,1162.579581,198.015,198.015,171.689,,85.017,89.744,-0.07,-0.225,5231.845,,4096.657,26.91302427,,0,,76.83,76.83,0,1.421491441,1120.696265,4942.178818,0.9740585,0.974058682,-0.8047402,5,12.10340033,28.78564624,Real Estate Investment Trusts,1135.188,0.014685068,0.014685068,0.783023388
KRG,Kite Realty Group Trust,NYSE,0,Finance,1,15.15,1269.918388,355.93701,355.937,87.167,152.163,67.785,-46.567,-0.227,-662.735,3172.013,,1712.867,27.32498307,,0,,95.079,154.383,59.304,-1.393280675,1179.544311,2733.605795,0.8358109,0.835811074,,3.429446,,11.30135559,Real Estate Investment Trusts,1459.146,0.029974341,0.029974341,0.539993689
KRNT,Kornit Digital Ltd.,NASDAQ,1,Industrials,0,21.39,748.6927351,142.373,142.373,5.925,4.965,,12.429,-5.392,,214.823,140.756,35.687,57.93679279,142.9159967,6.103,21.953,26.074,33.368,7.294,6.321957472,655.2373954,,,,0,32.5,52,,Industrial Machinery,179.136,0.121374341,0.124923342,0.166122808
KRNY,Kearny Financial Corp.,NASDAQ,1,Finance,1,13.02,1212.188048,227.43199,184.694,,3.224,20.489,19.596,14.404,359.096,6595.215,,5326.467,,,217.19,,29.191,37.459,8.268,0.343041853,1202.157052,2181.33035,1.056139,1.27427596,0,,56.04166667,,Savings Banks,1268.748,0.004426088,0.004576809,0.807625983
KRP,"Kimbell Royalty Partners, LP",NYSE,0,Finance,1,17.5,656.4134997,53.874527,66.926,15.814,,4.092,-50.458,0.025,,753.285,37.614,91.11,69.84767695,,0,18.809,,,,-9.624099695,411.3281273,689.1915377,1.726925,1.726924676,100000,,,16.79848728,Investment Trusts/Mutual Funds,662.175,,,0.120950238
KRYS,"Krystal Biotech, Inc.",NASDAQ,1,Healthcare,0,23.75,342.6887476,0,0,-4.772,0.023,3.263,-7.92,0,-9.07,50.114,49.914,0.64,,,0,,-4.1,-3.89,0.21,-30.28912345,299.8346278,6.80183872,2.191703,2.191701468,0,,,,Pharmaceuticals: Major,49.474,-0.081813465,-0.081813465,0.012770882
KURA,"Kura Oncology, Inc.",NASDAQ,1,Healthcare,0,13.73,524.0603349,0,0,-62.883,0.01,0.97,-60.447,0,-149.737,182.379,181.197,21.394,,,,,-48.655,-48.655,0,-43.45110161,534.039461,322.59664,3.327006,3.327005125,-100000,,,,Biotechnology,160.985,-0.266779618,,0.117305172
KVHI,"KVH Industries, Inc.",NASDAQ,1,Technology,0,10.7,189.8607911,170.761,170.761,-7.164,12.857,1.793,-8.232,0.565,-15.397,187.652,77.74,88.137,65.77592366,88.29801974,42.731,29.663,-10.713,5.184,15.941,-4.28871737,182.5137243,189.46788,1.834754,3.215438532,-100000,,,33.28085017,Aerospace & Defense,99.515,-0.057089719,-0.073923034,0.469683243
KZR,Kezar Life Sciences Inc,NASDAQ,1,Healthcare,0,18.51,353.5410114,0,0,-8.749,0.175,0,-8.517,0,-26.028,54.222,52.326,1.978,,,,,-8.498,-8.109,0.389,-25.94826798,450.7600163,,,,0,,,,Biotechnology,52.244,-0.156726052,,0.036479658
LABL,Multi-Color Corporation,NASDAQ,1,Business Services,0,50.15,1028.927591,1737.787,1300.912,136.9,72.922,58.261,71.951,-18.195,384.671,2902.976,601.183,2142.603,66.24496699,62.14815845,1776.867,306.542,-3.198,56.907,60.105,3.602083222,719.9415401,2761.20015,1.782649,,0,,17.05880834,13.15972658,Commercial Printing/Forms,760.373,-0.001101628,-0.002839867,0.738071207
LACQU.U,Leisure Acquisition Corp. Units Cons of 1 Sh + 0.5 Wt 18,NASDAQ,1,Finance,1,10.29,205.8,0,0,-0.1467,,0,-0.031193,0.003635,-0.031193,202.426311,2.307174,7.156239,,,0,,-0.25183,-0.251831,0,,202.6,437.9138403,51.03775,51.03648979,,,,,Financial Conglomerates,195.270072,-0.001244058,-0.001244058,0.035352316
LAIX,"LAIX, Inc. Sponsored ADR Class A",NYSE,0,Technology,0,12.2,585.0172091,96.300873,96.30087354,-70.04642,,,-77.99336453,3.651195035,-136.4562972,138.4424021,126.9765647,106.542523,10.31324169,,0.187744877,2.097965248,,,,-72.7648657,363.4779073,,,,0,,,,Packaged Software,31.89987911,,,0.769580139
LAND,Gladstone Land Corp.,NASDAQ,1,Finance,1,11.94,215.6244526,36.700001,36.7,11.126,9.375,13.963,2.629,0,-25.826,565.119,,384.066,,,5.794,,-12.197,10.408,22.605,0.511778796,204.2406761,532.0683547,1.16538,1.204994885,0,,79.11784976,25.93684092,Real Estate Investment Trusts,181.053,-0.021583065,-0.021806642,0.679619691
LARK,"Landmark Bancorp, Inc.",NASDAQ,1,Finance,1,25.2,110.1529838,48.723999,48.724,,,2.309,10.426,1.168,,985.784,,893.883,,,20.623,,,,,1.088741974,101.407199,139.0700704,1.103721,1.423063094,,,9.714836062,,Savings Banks,91.901,,,0.906773695
LASR,"nLIGHT, Inc.",NASDAQ,1,Technology,0,21.66,792.149484,191.35899,191.359,17.063,8.288,,9.523,3.6,-104.731,250.13,218.621,32.347,39.26593471,99.44015056,4.073,26.528,-8.379,3.335,11.714,5.286473223,650.2501602,383.30202,,,0,30,55.5625,15.11979882,Semiconductors,217.783,-0.033498581,-0.034053085,0.129320753
LAWS,"Lawson Products, Inc.",NASDAQ,1,Industrials,0,30.66,274.7749154,349.63699,349.637,9.21,6.855,1.009,6.214,0.649,77.338,197.142,106.905,97.969,39.80386086,126.5733008,33.191,37.682,17.775,20.299,2.524,3.20100553,281.8720058,297.5868,2.853673,4.289160498,0,,47.15714073,18.52392157,Wholesale Distributors,99.173,0.090163435,0.108416539,0.496946364
LBAI,"Lakeland Bancorp, Inc.",NASDAQ,1,Finance,1,15.99,804.8886473,235.431,235.431,,5.555,8.471,62.819,16.888,116.874,5806.093,,5182.354,,,138.201,,73.243,78.766,5.523,1.120594035,703.2676808,1022.26546,1.127509,1.448437326,0,2.5,11.26150103,,Regional Banks,623.739,0.012614851,0.012922441,0.892571648
LBC,Luther Burbank Corporation,NASDAQ,1,Finance,1,10.26,579.7105217,230.188,230.188,,2.813,31.858,45.06,17.871,129.806,6951.799,,6370.654,,,3.297,,57.483,58.96,1.477,0.711270336,508.5386204,1720.150126,0.8750638,0.880056997,0,7,11.37452711,,Savings Banks,581.145,0.008268795,0.008272718,0.916403653
LC,LendingClub Corp,NYSE,0,Finance,1,2.89,1242.038224,1211.587,1211.587,335.428,54.764,385.605,-128.308,0.043,-517.727,3819.527,,2948.546,23.27863992,,18.048,,-691.926,-638.95,52.976,-3.016619763,1120.929758,875.92952,1.299992,1.327557877,0,,,2.267320826,Finance/Rental/Leasing,870.981,-0.181154892,-0.182014947,0.771966267
LCI,"Lannett Company, Inc.",NYSE,0,Healthcare,0,7.65,300.5455442,694.06897,684.563,177.314,55.115,85.634,28.69,22.403,306.464,1575.304,526.87,976.389,121.7577528,198.9367903,763.991,252.651,66.207,118.523,71.354,1.80518817,193.2068771,1259.69419,0.8488265,,0,5.35,18.13333333,5.419694575,Pharmaceuticals: Major,598.915,0.042028078,0.081604757,0.619809891
LCNB,LCNB Corp.,NASDAQ,1,Finance,1,17.11,227.4774594,65.643997,65.644,,3.151,0.672,14.827,2.949,94.547,1636.927,,1417.942,,,63.788,,19.033,19.633,0.6,1.011196683,201.4192461,265.877133,0.9198046,1.297856475,0,2.5,12.20199742,,Regional Banks,218.985,0.011627275,0.01209874,0.86622189
LCUT,"Lifetime Brands, Inc.",NASDAQ,1,Consumer Non-Cyclicals,0,10.3,213.848595,659.03802,579.476,21.796,14.189,4.291,2.154,9.032,60.546,401.521,258.423,191.242,66.9990129,173.2299083,88.479,108.033,10.695,17.006,6.311,0.537576041,208.2428457,333.9915,1.169359,2.018815234,0,15,117.8571429,9.28140892,Home Furnishings,210.279,0.026636216,0.034164745,0.476293892
LDL,"Lydall, Inc.",NYSE,0,Consumer Cyclicals,0,25.83,453.2131664,785.89697,785.897,54.888,33.162,6.212,34.944,8.453,411.325,872.686,317.078,503.411,68.06957846,74.01010273,333.567,144.938,13.448,44.739,31.291,4.875146227,353.5361523,627.5483,0.965574,9.985503529,0,,10.07240627,7.164774855,Industrial Specialties,369.275,0.015409895,0.0249444,0.576852384
LE,"Lands' End, Inc.",NASDAQ,1,Consumer Cyclicals,0,17.07,549.8588609,1459.9731,1406.677,29.085,24.91,25.929,28.195,-27.747,-29.81,1145.514,606.753,838.421,11.56539845,86.36229268,367,49.86,-11.223,26.922,38.145,2.454261685,457.7325468,816.854,1.70391,,0,20,18.52272727,15.1283267,Internet Retail,307.093,-0.009797349,-0.014415926,0.731916851
LEAF,Leaf Group Ltd.,NYSE,0,Consumer Cyclicals,0,7.95,203.0350416,149.25,155.042,-23.322,10.27,0.011,-23.19,0.095,-451.961,96.228,47.64,29.541,25.06046749,,33.368,12.627,-10.464,-3.302,7.207,-25.69287103,173.4008919,137.16285,2.617581,5.239009274,100000,30,,,Internet Software/Services,66.687,-0.108741738,-0.166465161,0.30698965
LEE,"Lee Enterprises, Incorporated",NYSE,0,Consumer Services,0,3.18,183.4541995,536.37,543.955,91.253,31.766,58.153,45.766,-16.228,-279.691,575.411,59.342,611.671,31.2624206,16.67055151,365.995,43.711,54.465,60.49,6.025,7.651507489,120.5843803,611.7802,,,,,3.239608802,4.973054569,Publishing: Newspapers,-36.26,0.094654082,0.260080414,1.063015827
LEGH,Legacy Housing Corporation,NASDAQ,1,Finance,1,13.975,335.4000092,,128.736,28.095,0.652,2.044,26.348,0.124,,208.335,59.441,84.064,44.40016779,175.8172305,,3.792,3.263,4.691,1.428,13.57035618,286.3200073,,,,0,20,,,Homebuilding,124.271,0.015662275,,0.403503972
LEJU,Leju Holdings Ltd. Sponsored ADR,NYSE,0,Technology,0,1.77,240.3022102,444.05215,363.7621518,-146.29308,16.60080623,0,-161.447175,-20.39722843,-515.3353689,438.936764,284.8280811,181.9036647,81.35049975,,70.62992549,80.60473713,-127.12489,-124.5893996,2.535495175,-31.80482301,190.0695436,37.77532015,0.7510601,1.030746589,,,,,Real Estate Development,257.0330994,-0.289620056,-0.345160276,0.41441884
LEVL,"Level One Bancorp, Inc.",NASDAQ,1,Finance,1,23.13,179.2574935,70.878998,70.879,,,2.345,14.386,3.003,62.891,1416.215,,1264.455,,,9.834,,,,,1.058764912,173.8325024,249.93232,1.145475,1.224844954,0,,11.7434555,,Regional Banks,151.76,,,0.892841129
LFACU.U,LF Capital Acquisition Corp. Units Cons of 1 Sh + 1 Wt,NASDAQ,1,Finance,1,10.31,139.185,,0,-0.12259,,0,-0.122583,0,-0.122583,0.197821,,0.295404,,,0,,-0.08186,-0.081865,0,,136.755,,,,,,,,Financial Conglomerates,-0.097583,-0.413808443,-0.413808443,1.493289388
LFVN,LifeVantage Corporation,NASDAQ,1,Healthcare,0,14.31,204.4040517,218.37097,203.204,10.323,1.325,0.456,5.761,3.787,-102.731,51.142,38.938,29.195,4.279504833,112.8875239,1.115,2.067,8.607,13.256,4.649,11.95339814,186.0053772,78.80632,4.084616,4.303235887,,,15.53658537,6.765652473,Pharmaceuticals: Generic,21.947,0.168296117,0.172047095,0.570861523
LGC,Legacy Acquisition Corp. Class A,NYSE,0,Finance,1,9.97,448.650012,0,0,-0.154,,,0.119,0.13,-0.041,302.291,1.888,10.936,,,0,,-0.023,-0.023,0,0.078693034,441.8999863,360.6855,72.48931,72.4875,,,3020.3125,,Financial Conglomerates,291.355,-7.60856E-05,-7.60856E-05,0.036177061
LGCY,"Legacy Reserves, Inc.",NASDAQ,1,Energy,0,1.26,134.5755587,559.05896,436.301,56.947,126.938,90.374,-53.897,1.398,,1493.082,112.604,1764.769,65.58147357,,1.251,90.175,-214.282,100.209,314.491,-3.859561432,163.920678,1674.76405,,,0,,,9.107670827,Oil & Gas Production,-271.687,-0.143516565,-0.143636913,1.181963884
LGIH,"LGI Homes, Inc.",NASDAQ,1,Finance,1,57.71,1310.420991,1504.4,1504.4,200.911,0.711,38.216,155.286,43.812,431.774,1395.473,1317.716,739.53,10.61979194,356.176364,12.018,42.836,-117.198,-116.723,0.475,12.54651334,1027.262725,1732.73863,1.565423,1.594639049,0.1935482,15.39625,7.248769697,8.593995845,Homebuilding,655.943,-0.083984427,-0.084713995,0.529949343
LHC.U,Leo Holdings Corp. Units,NYSE,0,Finance,1,10.3,206,,0,-0.00883,,,-0.008819,0,-0.008819,0.389192,0.112681,0.373011,,,0,,-0.00007,-6.9E-05,0,,204.4,,,,,,,,Financial Conglomerates,0.016181,-0.00017986,-0.00017986,0.95842412
LIND,Lindblad Expeditions Holdings Inc,NASDAQ,1,Consumer Services,0,14.78,676.0667564,309.73401,309.734,26.338,20.768,14.63,11.352,0.616,75.171,473.409,150.183,350.863,,,30.08,,2.012,56.357,54.345,2.52896942,616.6698833,698.1771268,5.270928,7.115293831,1.100409,,54.93877551,14.82140549,Other Consumer Services,122.546,0.004250025,0.00453839,0.741141381
LION,Fidelity Southern Corporation,NASDAQ,1,Finance,1,31.32,854.4096132,320.29599,320.296,,,11.051,43.823,13.76,214.415,4733.796,,4287.555,,,,,,,,0.939629506,709.8256304,757.45318,,,0,,16.16149068,,Regional Banks,446.241,,,0.905732947
LIVX,LiveXLive Media Inc,NASDAQ,1,Technology,0,5.26,274.0144612,31.636736,7.195,-14.073,2.536,3.922,-19.02,0.006,-51.432,68.027,18.719,29.63,75.84086171,,48.876,2.99,-5.775,-5.726,0.049,-54.66852536,257.3554457,145.2027214,5.090081,,0,,,,Commercial Printing/Forms,38.397,-0.084892763,-0.301550833,0.43556235
LJPC,La Jolla Pharmaceutical Company,NASDAQ,1,Healthcare,0,6.8,184.1168066,5.8720002,10.056,-190.051,4.405,7.303,-199.469,0,-920.983,204.292,181.116,168.371,25.06289777,-107.8844703,0,1.381,-154.708,-152.368,2.34,-123.1932706,247.386621,198.09146,8.457703,8.457707672,100000,,,,Biotechnology,35.921,-0.757288587,-0.757288587,0.824168347
LKFN,Lakeland Financial Corporation,NASDAQ,1,Finance,1,46.82,1199.247487,239.08,239.08,,5.654,2.786,80.411,18.533,419.179,4875.254,,4353.55,,,4.97,,95.108,103.076,8.391,1.681055073,1016.128318,1117.511693,1.934706,1.95331712,0,6.25,12.84955526,,Regional Banks,521.704,0.019508317,0.019528225,0.89298937
LKSD,"LSC Communications, Inc.",NYSE,0,Business Services,0,7.42,247.2047366,3826,3826,87,138,82,-23,33,-42,1833,867,1655,64.29952953,45.49784456,259,617,98,161,63,-1.195736938,233.2399979,979.6,1.303312,,0,,,4.353777778,Commercial Printing/Forms,178,0.053464266,0.062261753,0.902891435
LL,"Lumber Liquidators Holdings, Inc.",NYSE,0,Consumer Cyclicals,0,11.4,326.2679986,1075.574,1028.933,-0.006,17.739,0,-37.823,-0.734,131.214,410.795,297.996,212.948,5.804729268,106.4266031,9.693,,31.981,39.392,7.411,-8.467782107,272.4624211,886.75773,4.520163,4.753027307,0,30,,50.00607511,Specialty Stores,197.847,0.077851483,0.079732836,0.518380214
LLNW,"Limelight Networks, Inc.",NASDAQ,1,Technology,0,2.89,330.1709583,195.67,195.67,-1.933,18.59,0.086,9.842,0.538,-338.612,198.925,91.418,33.774,63.49586038,,76.407,26.041,3.609,19.722,16.113,4.978589838,267.3356353,230.3574,1.618739,3.012436221,0,15,28.53658537,13.82946509,Internet Software/Services,165.151,0.018142516,0.029456896,0.169782581
LMAT,"LeMaitre Vascular, Inc.",NASDAQ,1,Healthcare,0,30.08,589.0265805,105.568,105.568,20.735,,,22.943,5.501,45.831,153.088,94.017,22.853,53.10873087,316.8333079,43.56,15.721,,,,16.42240284,462.9184854,,,,0,12,20.92035398,,Medical Specialties,130.235,,,0.149280153
LMNR,Limoneira Company,NASDAQ,1,Consumer Non-Cyclicals,0,23.26,413.2138899,129.392,129.392,11.186,7.275,3.529,20.154,-6.729,50.354,425.197,31.044,195.247,40.64049555,,7.656,16.913,-8.587,18.397,26.984,5.274342212,345.4289488,490.41985,1.990255,2.062500013,0,15,20.32989691,26.56518336,Agricultural Commodities/Milling,229.95,-0.020195345,-0.020565645,0.459191857
